"ar","lengd","sum_fjoldi","cum","max(cum)","per_length","per"
1985,10,370.920680904437,370.920680904437,189425.589806467,0.00195813396322747,0.00195813396322747
1985,11,905.630650547659,1276.5513314521,189425.589806467,0.00478093087355794,0.00673906483678541
1985,12,1647.98962147012,2924.54095292222,189425.589806467,0.00869993131948989,0.0154389961562753
1985,13,2171.93952756258,5096.4804804848,189425.589806467,0.0114659245869664,0.0269049207432417
1985,14,2592.27042092928,7688.75090141408,189425.589806467,0.0136849008815428,0.0405898216247845
1985,15,2531.12131524458,10219.8722166587,189425.589806467,0.0133620875502122,0.0539519091749967
1985,16,2406.02702648775,12625.8992431464,189425.589806467,0.0127017000656878,0.0666536092406845
1985,17,2417.7746100758,15043.6738532222,189425.589806467,0.0127637169431332,0.0794173261838177
1985,18,2317.82342544854,17361.4972786708,189425.589806467,0.0122360628667786,0.0916533890505963
1985,19,2186.54227970221,19548.039558373,189425.589806467,0.0115430142354904,0.103196403286087
1985,20,2051.02772954345,21599.0672879164,189425.589806467,0.0108276169636793,0.114024020249766
1985,21,1796.15060933527,23395.2178972517,189425.589806467,0.00948209062550826,0.123506110875274
1985,22,1704.6163159933,25099.834213245,189425.589806467,0.00899887030962861,0.132504981184903
1985,23,1542.69916503453,26642.5333782795,189425.589806467,0.00814409059837522,0.140649071783278
1985,24,2408.2911335632,29050.8245118427,189425.589806467,0.012713652553616,0.153362724336894
1985,25,3617.18101360147,32668.0055254442,189425.589806467,0.0190955246189129,0.172458248955807
1985,26,4421.14702252617,37089.1525479704,189425.589806467,0.0233397558748171,0.195798004830624
1985,27,5380.18644220523,42469.3389901756,189425.589806467,0.0284026379313486,0.224200642761973
